Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
female,34,152.0,51.0,13.0,93.0,39.9,65.0
female,33,182.0,77.0,24.0,102.0,40.7,133.0
female,76,179.0,73.0,2.0,78.0,38.2,8.0
female,33,160.0,62.0,3.0,83.0,38.6,11.0
male,25,181.0,75.0,25.0,107.0,40.7,145.0
male,75,201.0,109.0,14.0,94.0,40.2,98.0
male,29,186.0,85.0,22.0,98.0,40.4,107.0
female,67,173.0,70.0,8.0,96.0,39.2,45.0
female,23,168.0,68.0,7.0,81.0,39.4,23.0
male,29,187.0,92.0,13.0,95.0,40.0,59.0
female,21,178.0,72.0,23.0,104.0,40.7,129.0
male,55,181.0,80.0,27.0,107.0,41.1,198.0
female,22,175.0,64.0,29.0,108.0,40.5,179.0
male,60,183.0,88.0,11.0,87.0,39.5,52.0
male,48,186.0,89.0,16.0,91.0,40.5,77.0
female,25,174.0,73.0,13.0,90.0,40.3,54.0
male,56,201.0,100.0,17.0,101.0,40.4,118.0
male,34,195.0,101.0,13.0,88.0,39.6,51.0
male,22,162.0,63.0,30.0,107.0,40.9,162.0
female,27,156.0,54.0,13.0,98.0,40.2,69.0
male,49,173.0,80.0,7.0,89.0,39.4,30.0
male,23,178.0,75.0,12.0,95.0,39.8,47.0
female,73,160.0,59.0,9.0,87.0,39.7,44.0
male,39,190.0,88.0,16.0,96.0,40.3,81.0
male,73,180.0,82.0,2.0,79.0,38.2,8.0
female,24,148.0,48.0,8.0,90.0,39.2,36.0
male,54,196.0,101.0,19.0,98.0,40.5,121.0
female,24,153.0,48.0,21.0,101.0,40.2,119.0
female,28,165.0,57.0,22.0,103.0,40.7,129.0
female,26,164.0,64.0,13.0,94.0,40.3,62.0
female,43,156.0,56.0,6.0,85.0,39.2,25.0
female,44,181.0,75.0,22.0,95.0,40.4,111.0
male,20,198.0,100.0,10.0,88.0,39.8,32.0
female,73,154.0,56.0,9.0,94.0,39.9,51.0
female,22,160.0,63.0,7.0,89.0,39.4,29.0
male,31,193.0,95.0,2.0,86.0,38.6,7.0
female,48,161.0,61.0,17.0,87.0,40.2,75.0
male,63,188.0,95.0,24.0,105.0,40.6,186.0
female,64,151.0,54.0,22.0,106.0,40.7,151.0
female,29,153.0,55.0,11.0,97.0,39.5,58.0
male,64,163.0,63.0,6.0,89.0,39.0,28.0
female,32,158.0,57.0,19.0,101.0,40.4,108.0
female,32,164.0,64.0,17.0,101.0,40.1,95.0
female,21,171.0,62.0,19.0,100.0,40.1,101.0
male,32,178.0,78.0,20.0,102.0,40.3,109.0
female,27,151.0,49.0,19.0,101.0,40.2,109.0
male,28,180.0,79.0,14.0,92.0,40.2,53.0
male,32,181.0,86.0,9.0,90.0,39.8,34.0
female,35,182.0,77.0,17.0,93.0,40.0,79.0
male,31,190.0,93.0,3.0,93.0,38.8,13.0
male,27,187.0,89.0,18.0,106.0,40.7,109.0
female,26,179.0,79.0,10.0,92.0,39.6,43.0
female,27,181.0,75.0,10.0,89.0,39.6,41.0
male,28,194.0,98.0,9.0,86.0,39.7,29.0
female,34,168.0,69.0,23.0,94.0,40.9,111.0
female,29,167.0,64.0,18.0,98.0,40.7,94.0
female,34,160.0,57.0,5.0,84.0,39.4,20.0
female,22,165.0,68.0,8.0,85.0,39.7,29.0
female,61,180.0,74.0,8.0,86.0,39.5,35.0
female,30,177.0,74.0,13.0,104.0,39.7,75.0
female,29,154.0,54.0,25.0,111.0,40.6,169.0
female,32,166.0,61.0,28.0,107.0,40.8,176.0
female,50,172.0,71.0,15.0,84.0,40.3,60.0
female,35,170.0,66.0,15.0,89.0,40.2,65.0
female,25,157.0,58.0,24.0,100.0,40.5,131.0
male,79,173.0,77.0,19.0,106.0,40.4,157.0
female,47,157.0,59.0,3.0,89.0,38.5,14.0
female,78,166.0,68.0,20.0,98.0,40.1,121.0
male,27,174.0,73.0,19.0,96.0,40.1,80.0
male,45,177.0,81.0,18.0,85.0,40.7,64.0
female,30,156.0,57.0,11.0,87.0,39.8,46.0
female,25,179.0,74.0,3.0,85.0,38.9,11.0
male,26,197.0,101.0,16.0,93.0,40.5,69.0
male,77,182.0,83.0,28.0,108.0,40.8,241.0
male,41,196.0,94.0,15.0,93.0,40.3,73.0
male,32,175.0,77.0,12.0,98.0,39.9,58.0
female,40,169.0,68.0,7.0,86.0,39.2,29.0
female,43,163.0,66.0,12.0,95.0,39.9,62.0
male,73,186.0,89.0,5.0,85.0,39.1,25.0
male,51,168.0,72.0,12.0,93.0,40.2,58.0
female,22,169.0,69.0,17.0,95.0,40.2,80.0
female,27,153.0,53.0,25.0,108.0,40.6,160.0
male,20,172.0,76.0,6.0,83.0,39.4,12.0
female,20,153.0,52.0,14.0,92.0,40.1,64.0
female,45,166.0,63.0,8.0,80.0,39.6,29.0
male,72,182.0,87.0,24.0,105.0,40.7,192.0
female,21,161.0,62.0,14.0,95.0,40.4,67.0
male,21,183.0,78.0,12.0,88.0,39.9,34.0
male,78,201.0,102.0,8.0,91.0,39.7,52.0
male,33,180.0,85.0,14.0,94.0,39.8,62.0
male,34,183.0,80.0,7.0,91.0,39.5,27.0
male,59,181.0,85.0,21.0,97.0,40.7,129.0
female,39,164.0,68.0,15.0,89.0,40.4,66.0
female,44,160.0,64.0,23.0,105.0,41.0,144.0
female,52,169.0,69.0,14.0,92.0,40.4,69.0
female,55,171.0,67.0,20.0,95.0,40.3,107.0
female,41,177.0,69.0,5.0,82.0,39.1,18.0
male,48,180.0,86.0,11.0,91.0,40.0,52.0
female,35,166.0,63.0,24.0,101.0,40.6,136.0
female,34,163.0,66.0,27.0,107.0,40.6,169.0
male,28,191.0,87.0,6.0,82.0,39.3,15.0
male,56,200.0,100.0,9.0,92.0,39.9,50.0
female,71,172.0,74.0,28.0,103.0,40.7,178.0
male,63,179.0,81.0,6.0,88.0,39.2,29.0
female,56,143.0,49.0,27.0,106.0,40.8,183.0
male,48,174.0,79.0,22.0,103.0,40.7,140.0
male,57,189.0,92.0,19.0,98.0,40.9,121.0
female,62,171.0,66.0,23.0,103.0,40.4,145.0
male,25,179.0,86.0,8.0,81.0,39.4,17.0
male,22,187.0,81.0,15.0,97.0,40.3,64.0
female,23,178.0,70.0,3.0,84.0,38.3,11.0
female,23,158.0,58.0,26.0,109.0,40.5,166.0
male,23,170.0,68.0,16.0,88.0,40.6,43.0
male,27,166.0,65.0,13.0,88.0,40.3,36.0
female,57,160.0,62.0,22.0,103.0,40.3,138.0
male,62,197.0,99.0,6.0,92.0,38.9,35.0
male,34,206.0,103.0,22.0,100.0,40.8,127.0
male,53,183.0,81.0,20.0,107.0,40.7,145.0
female,31,148.0,47.0,3.0,86.0,38.6,13.0
male,79,175.0,83.0,14.0,93.0,40.2,90.0
male,54,199.0,98.0,3.0,89.0,38.8,15.0
male,40,183.0,84.0,5.0,79.0,39.1,12.0
female,55,161.0,61.0,23.0,110.0,40.7,161.0
male,30,190.0,85.0,3.0,90.0,38.7,11.0
male,52,189.0,85.0,20.0,106.0,40.8,143.0
male,71,175.0,75.0,16.0,91.0,40.1,90.0
male,30,175.0,80.0,11.0,96.0,39.7,49.0
female,45,156.0,54.0,8.0,97.0,39.4,44.0
male,31,188.0,85.0,18.0,93.0,40.5,75.0
male,38,190.0,96.0,8.0,83.0,39.5,26.0
female,69,168.0,66.0,25.0,111.0,40.6,183.0
female,62,177.0,76.0,7.0,93.0,39.3,36.0
male,23,207.0,101.0,24.0,103.0,41.0,136.0
male,26,187.0,83.0,29.0,110.0,41.0,187.0
male,33,174.0,77.0,14.0,92.0,40.2,55.0
male,22,175.0,75.0,15.0,97.0,40.3,62.0
female,67,177.0,74.0,30.0,105.0,41.0,195.0
female,67,152.0,56.0,20.0,101.0,40.3,127.0
male,52,174.0,78.0,1.0,83.0,37.5,4.0
female,21,172.0,67.0,20.0,104.0,40.7,114.0
female,49,159.0,59.0,12.0,100.0,40.4,70.0
male,28,169.0,67.0,23.0,103.0,40.7,119.0
female,28,153.0,49.0,23.0,108.0,40.5,149.0
female,28,168.0,70.0,28.0,104.0,40.6,162.0
male,37,197.0,92.0,1.0,87.0,37.5,4.0
female,28,164.0,64.0,27.0,107.0,40.9,167.0
female,34,162.0,56.0,24.0,108.0,40.7,156.0
female,33,159.0,54.0,16.0,94.0,40.1,80.0
female,27,148.0,50.0,24.0,96.0,40.7,124.0
female,47,176.0,77.0,13.0,87.0,40.2,55.0
male,42,177.0,77.0,7.0,87.0,39.5,25.0
female,29,161.0,61.0,15.0,91.0,40.3,68.0
female,25,152.0,58.0,2.0,86.0,38.1,8.0
male,24,168.0,73.0,9.0,91.0,40.3,30.0
female,38,163.0,61.0,25.0,104.0,40.5,152.0
female,20,157.0,57.0,18.0,103.0,40.2,103.0
female,24,175.0,72.0,18.0,109.0,40.3,112.0
female,72,157.0,53.0,6.0,82.0,39.2,27.0
female,71,161.0,64.0,19.0,93.0,40.5,103.0
female,52,149.0,52.0,15.0,105.0,40.4,98.0
male,30,179.0,84.0,25.0,105.0,40.8,148.0
female,30,184.0,77.0,7.0,91.0,39.4,30.0
female,26,161.0,61.0,15.0,93.0,40.2,70.0
male,66,178.0,82.0,27.0,105.0,41.1,206.0
female,61,163.0,64.0,4.0,78.0,38.5,15.0
female,20,167.0,65.0,21.0,101.0,40.4,113.0
male,49,177.0,84.0,9.0,86.0,39.7,36.0
male,52,189.0,90.0,2.0,87.0,38.0,9.0
female,21,166.0,59.0,29.0,106.0,40.7,174.0
male,45,175.0,73.0,26.0,104.0,40.8,163.0
female,23,177.0,74.0,27.0,103.0,40.7,149.0
male,37,187.0,91.0,27.0,110.0,40.6,194.0
male,21,196.0,98.0,22.0,100.0,40.8,111.0
female,48,147.0,54.0,14.0,101.0,40.1,84.0
female,35,161.0,58.0,9.0,84.0,39.6,35.0
female,20,163.0,58.0,4.0,81.0,38.9,13.0
male,47,180.0,87.0,23.0,101.0,40.2,143.0
male,56,191.0,96.0,6.0,96.0,39.3,36.0
female,77,152.0,61.0,4.0,91.0,38.9,21.0
female,59,171.0,71.0,26.0,99.0,40.8,150.0
male,48,186.0,93.0,7.0,89.0,39.8,32.0
male,24,184.0,93.0,19.0,88.0,40.2,62.0
female,62,153.0,59.0,23.0,104.0,41.0,150.0
male,63,208.0,112.0,16.0,92.0,39.9,99.0
male,42,188.0,96.0,28.0,113.0,41.1,223.0
female,41,174.0,72.0,29.0,115.0,40.9,207.0
male,66,163.0,69.0,16.0,90.0,40.4,81.0
female,35,172.0,65.0,19.0,97.0,40.7,99.0
female,60,152.0,52.0,27.0,115.0,40.7,210.0
male,77,187.0,91.0,30.0,107.0,41.0,259.0
female,78,172.0,72.0,9.0,96.0,39.7,52.0
male,57,184.0,82.0,12.0,100.0,39.9,77.0
female,60,158.0,63.0,25.0,100.0,40.7,150.0
female,38,190.0,79.0,18.0,95.0,40.6,88.0
female,45,162.0,67.0,17.0,99.0,40.2,95.0
male,61,188.0,94.0,18.0,97.0,40.3,116.0
female,64,165.0,69.0,29.0,108.0,40.8,199.0
female,38,173.0,66.0,10.0,93.0,39.7,48.0
male,21,186.0,79.0,19.0,97.0,40.8,79.0
female,31,161.0,55.0,4.0,87.0,39.1,17.0
male,66,182.0,86.0,27.0,113.0,40.8,241.0
male,64,168.0,72.0,30.0,115.0,40.9,264.0
male,42,208.0,108.0,8.0,84.0,39.5,31.0
female,21,169.0,63.0,5.0,89.0,38.7,21.0
female,65,164.0,60.0,28.0,108.0,40.8,196.0
male,50,179.0,84.0,6.0,92.0,39.4,30.0
female,65,158.0,58.0,22.0,92.0,40.8,117.0
male,25,170.0,68.0,5.0,79.0,39.0,7.0
male,23,183.0,88.0,11.0,89.0,39.9,36.0
female,33,157.0,55.0,23.0,107.0,40.9,147.0
female,36,183.0,80.0,20.0,106.0,40.3,120.0
male,53,193.0,90.0,9.0,90.0,39.6,44.0
female,36,164.0,60.0,17.0,100.0,40.4,96.0
male,52,179.0,87.0,21.0,100.0,40.4,132.0
male,35,190.0,92.0,20.0,94.0,40.8,94.0
male,24,207.0,114.0,29.0,104.0,40.5,178.0
male,25,184.0,84.0,7.0,82.0,39.3,16.0
female,25,168.0,64.0,12.0,88.0,40.0,49.0
female,27,161.0,59.0,16.0,89.0,40.7,69.0
male,24,183.0,88.0,21.0,98.0,40.4,98.0
female,38,165.0,61.0,20.0,99.0,40.5,111.0
female,33,176.0,68.0,11.0,94.0,39.7,53.0
female,21,159.0,58.0,9.0,84.0,39.6,33.0
male,40,192.0,96.0,24.0,100.0,40.8,142.0
male,27,189.0,95.0,14.0,95.0,40.4,63.0
male,67,180.0,81.0,4.0,82.0,39.0,17.0
female,22,154.0,55.0,3.0,86.0,38.2,12.0
male,69,187.0,90.0,2.0,78.0,38.3,8.0
male,44,175.0,76.0,28.0,103.0,40.9,172.0
male,77,176.0,85.0,24.0,101.0,40.7,183.0
male,32,197.0,104.0,8.0,89.0,40.0,32.0
female,78,187.0,84.0,4.0,84.0,39.0,17.0
male,55,167.0,75.0,12.0,90.0,40.1,56.0
female,39,163.0,58.0,8.0,87.0,39.2,35.0
male,23,174.0,75.0,4.0,84.0,39.0,9.0
female,22,173.0,64.0,15.0,94.0,40.5,70.0
female,48,149.0,51.0,27.0,110.0,40.7,190.0
female,21,168.0,65.0,29.0,100.0,41.1,153.0
female,78,184.0,85.0,27.0,109.0,40.6,189.0
male,58,149.0,61.0,30.0,105.0,40.8,203.0
female,62,156.0,55.0,7.0,87.0,39.5,33.0
female,34,153.0,52.0,2.0,79.0,38.3,7.0
female,65,176.0,72.0,21.0,104.0,40.4,134.0
male,43,189.0,93.0,14.0,88.0,40.3,59.0
male,37,189.0,87.0,30.0,120.0,41.2,258.0
male,42,187.0,92.0,5.0,87.0,39.1,20.0
male,65,178.0,84.0,17.0,99.0,40.3,114.0
male,75,198.0,97.0,1.0,80.0,37.6,5.0
male,72,179.0,81.0,21.0,97.0,40.6,140.0
female,37,167.0,61.0,4.0,86.0,38.8,17.0
male,51,169.0,78.0,23.0,102.0,40.5,146.0
male,63,186.0,87.0,18.0,92.0,40.1,101.0
male,67,193.0,97.0,22.0,102.0,40.7,166.0
female,74,178.0,81.0,30.0,101.0,41.0,183.0
female,42,176.0,71.0,17.0,97.0,40.1,89.0
female,32,171.0,64.0,20.0,98.0,40.4,106.0
male,42,190.0,91.0,16.0,102.0,40.3,99.0
male,73,184.0,88.0,25.0,106.0,40.7,206.0
male,28,187.0,88.0,1.0,89.0,38.0,4.0
male,20,174.0,69.0,17.0,98.0,40.4,69.0
female,27,153.0,56.0,13.0,84.0,40.1,50.0
male,24,183.0,83.0,13.0,90.0,40.2,44.0
female,20,174.0,70.0,26.0,98.0,41.0,130.0
male,35,181.0,76.0,9.0,85.0,39.4,27.0
male,51,211.0,116.0,24.0,103.0,40.7,176.0
male,21,182.0,85.0,18.0,104.0,40.5,97.0
female,44,186.0,86.0,23.0,109.0,40.9,147.0
male,39,184.0,88.0,17.0,93.0,40.4,79.0
male,20,178.0,77.0,12.0,96.0,40.0,47.0
female,52,180.0,83.0,6.0,93.0,38.8,29.0
female,29,158.0,52.0,24.0,110.0,40.5,160.0
female,62,155.0,54.0,19.0,94.0,40.3,105.0
male,58,193.0,92.0,27.0,111.0,41.1,226.0
female,22,171.0,68.0,26.0,107.0,41.0,156.0
male,41,187.0,91.0,16.0,100.0,40.7,94.0
male,57,195.0,98.0,4.0,89.0,38.8,20.0
female,55,161.0,61.0,10.0,89.0,39.8,48.0
male,25,168.0,73.0,15.0,103.0,40.4,77.0
female,63,171.0,68.0,23.0,100.0,40.7,138.0
male,44,177.0,83.0,5.0,86.0,39.0,19.0
male,46,174.0,72.0,25.0,102.0,40.8,150.0
female,54,145.0,49.0,17.0,98.0,40.5,100.0
female,48,171.0,68.0,16.0,96.0,40.4,85.0
female,79,160.0,63.0,8.0,100.0,39.6,51.0
male,41,178.0,81.0,10.0,80.0,39.9,26.0
male,25,167.0,72.0,5.0,91.0,39.3,17.0
male,32,186.0,88.0,10.0,92.0,39.9,41.0
male,23,182.0,85.0,18.0,103.0,40.5,96.0
male,42,186.0,83.0,10.0,80.0,39.7,27.0
male,47,178.0,77.0,19.0,93.0,40.4,91.0
male,29,166.0,68.0,21.0,96.0,40.6,88.0
male,26,194.0,91.0,24.0,101.0,41.0,127.0
male,22,187.0,90.0,4.0,84.0,38.9,10.0
female,43,163.0,61.0,20.0,105.0,40.6,125.0
female,39,143.0,47.0,11.0,94.0,39.9,57.0
male,22,173.0,69.0,27.0,114.0,40.8,177.0
female,28,160.0,61.0,21.0,99.0,40.3,113.0
female,44,191.0,89.0,28.0,99.0,40.7,147.0
female,66,158.0,57.0,8.0,90.0,39.5,41.0
female,25,162.0,60.0,2.0,80.0,38.1,7.0
female,70,165.0,68.0,29.0,112.0,40.9,215.0
female,40,166.0,61.0,26.0,101.0,40.8,151.0
female,29,173.0,71.0,17.0,89.0,40.4,71.0
male,27,194.0,90.0,2.0,81.0,37.8,5.0
male,34,178.0,82.0,10.0,90.0,39.5,38.0
female,65,166.0,61.0,16.0,87.0,40.6,76.0
male,77,206.0,106.0,25.0,92.0,40.8,168.0
female,46,146.0,55.0,5.0,92.0,39.1,25.0
male,67,178.0,86.0,5.0,86.0,39.1,24.0
male,37,180.0,75.0,9.0,93.0,39.4,38.0
female,20,163.0,66.0,9.0,74.0,39.6,22.0
female,26,159.0,55.0,26.0,104.0,41.0,155.0
female,30,169.0,68.0,2.0,83.0,38.4,7.0
female,63,153.0,49.0,22.0,101.0,40.9,140.0
female,66,175.0,72.0,22.0,101.0,40.5,134.0
female,44,172.0,69.0,19.0,102.0,40.8,111.0
male,60,183.0,87.0,17.0,97.0,40.6,106.0
male,25,180.0,77.0,29.0,111.0,40.8,187.0
male,32,184.0,93.0,11.0,84.0,39.7,34.0
female,23,151.0,49.0,13.0,98.0,40.0,69.0
male,25,176.0,74.0,27.0,107.0,40.9,156.0
male,72,191.0,92.0,8.0,73.0,39.7,26.0
female,70,163.0,64.0,24.0,105.0,40.7,161.0
female,41,166.0,62.0,25.0,107.0,40.8,161.0
female,20,170.0,64.0,2.0,85.0,38.0,7.0
male,22,206.0,106.0,3.0,78.0,38.4,6.0
male,28,186.0,95.0,18.0,98.0,40.0,90.0
male,38,189.0,88.0,2.0,73.0,38.4,3.0
male,79,194.0,101.0,17.0,105.0,40.2,147.0
male,29,182.0,85.0,25.0,101.0,41.0,132.0
male,34,181.0,88.0,24.0,93.0,40.6,105.0
male,69,193.0,98.0,6.0,82.0,39.1,28.0
male,22,185.0,86.0,20.0,106.0,40.6,115.0
female,33,162.0,58.0,25.0,109.0,40.7,164.0
male,54,180.0,87.0,13.0,100.0,40.0,83.0
female,27,196.0,96.0,11.0,93.0,40.0,46.0
female,75,172.0,75.0,8.0,86.0,39.2,37.0
male,36,200.0,105.0,21.0,94.0,40.5,105.0
male,77,195.0,99.0,11.0,97.0,39.6,80.0
male,61,194.0,103.0,9.0,88.0,39.9,47.0
male,48,192.0,92.0,23.0,96.0,40.4,129.0
female,49,153.0,51.0,26.0,105.0,40.7,169.0
male,39,180.0,87.0,24.0,107.0,40.4,161.0
male,31,192.0,93.0,28.0,108.0,40.7,185.0
male,40,198.0,104.0,29.0,110.0,40.7,220.0
female,57,172.0,69.0,24.0,106.0,40.7,156.0
male,53,167.0,74.0,18.0,101.0,40.3,112.0
female,39,161.0,64.0,9.0,81.0,39.6,32.0
female,56,163.0,65.0,21.0,108.0,40.8,142.0
female,49,170.0,67.0,21.0,93.0,40.9,105.0
female,29,171.0,69.0,4.0,81.0,39.3,13.0
female,53,148.0,51.0,27.0,106.0,40.9,181.0
female,24,165.0,70.0,28.0,118.0,40.8,202.0
male,48,202.0,102.0,29.0,117.0,40.7,261.0
male,20,176.0,72.0,22.0,102.0,40.6,104.0
female,24,152.0,55.0,10.0,94.0,40.0,48.0
female,24,166.0,63.0,13.0,100.0,40.1,70.0
female,38,152.0,57.0,9.0,79.0,39.6,31.0
male,36,172.0,72.0,7.0,86.0,39.4,22.0
male,22,183.0,84.0,29.0,102.0,40.5,148.0
female,49,165.0,66.0,9.0,82.0,39.6,35.0
female,21,168.0,65.0,28.0,112.0,41.0,184.0
male,23,185.0,89.0,15.0,92.0,39.9,56.0
female,24,163.0,57.0,3.0,85.0,38.5,12.0
male,30,204.0,98.0,27.0,116.0,41.0,213.0
male,60,170.0,79.0,11.0,103.0,39.8,77.0
female,77,166.0,65.0,20.0,105.0,40.3,136.0
male,23,179.0,80.0,21.0,96.0,40.7,87.0
male,69,203.0,111.0,2.0,83.0,38.5,10.0
female,51,152.0,58.0,30.0,117.0,41.3,232.0
female,50,147.0,55.0,9.0,87.0,40.1,41.0
female,49,157.0,57.0,16.0,94.0,40.5,84.0
female,32,151.0,54.0,20.0,100.0,40.6,113.0
female,20,154.0,53.0,22.0,100.0,40.4,120.0
female,41,186.0,81.0,10.0,95.0,39.3,49.0
female,59,181.0,77.0,19.0,94.0,40.5,98.0
female,76,155.0,55.0,22.0,100.0,40.8,141.0
male,51,192.0,96.0,2.0,77.0,37.8,6.0
female,25,154.0,56.0,5.0,82.0,39.0,18.0
male,63,173.0,76.0,7.0,90.0,39.2,36.0
female,37,155.0,54.0,20.0,94.0,40.6,102.0
female,54,172.0,78.0,12.0,87.0,39.9,52.0
male,51,181.0,82.0,10.0,95.0,39.5,54.0
female,28,169.0,72.0,14.0,87.0,40.7,55.0
male,22,187.0,89.0,21.0,99.0,40.3,100.0
female,23,179.0,75.0,4.0,89.0,38.8,16.0
male,48,181.0,87.0,3.0,77.0,38.7,8.0
male,23,183.0,81.0,2.0,76.0,38.0,2.0
female,26,163.0,66.0,8.0,86.0,39.4,31.0
female,65,155.0,58.0,17.0,95.0,40.5,96.0
female,34,158.0,56.0,18.0,95.0,40.8,92.0
male,76,157.0,64.0,8.0,88.0,39.5,41.0
male,20,190.0,86.0,4.0,75.0,39.1,4.0
male,25,196.0,101.0,14.0,94.0,40.2,61.0
male,77,187.0,92.0,25.0,99.0,40.6,186.0
female,33,149.0,48.0,2.0,81.0,38.5,7.0
male,59,201.0,100.0,20.0,102.0,40.4,144.0
male,51,190.0,96.0,5.0,77.0,39.0,15.0
male,24,180.0,82.0,9.0,93.0,39.5,34.0
male,77,171.0,73.0,25.0,109.0,41.0,214.0
female,29,165.0,58.0,12.0,90.0,39.8,54.0
female,56,155.0,58.0,3.0,93.0,38.4,16.0
female,27,180.0,80.0,28.0,112.0,40.8,181.0
male,35,175.0,77.0,12.0,90.0,40.1,45.0
female,71,177.0,75.0,14.0,93.0,40.2,74.0
male,22,195.0,97.0,2.0,84.0,38.2,5.0
male,25,192.0,90.0,17.0,93.0,40.4,68.0
male,58,185.0,83.0,2.0,84.0,38.5,8.0
female,55,165.0,64.0,23.0,102.0,40.8,141.0
male,71,188.0,96.0,2.0,75.0,38.0,7.0
female,64,156.0,51.0,5.0,82.0,39.1,22.0
male,52,193.0,94.0,24.0,103.0,40.8,166.0
female,49,154.0,55.0,14.0,94.0,40.3,74.0
male,32,188.0,94.0,4.0,87.0,38.7,14.0
male,37,177.0,81.0,9.0,87.0,39.6,31.0
female,42,175.0,67.0,6.0,83.0,39.1,23.0
male,78,186.0,95.0,15.0,90.0,40.2,93.0
female,30,146.0,49.0,18.0,100.0,40.4,102.0
male,26,196.0,100.0,12.0,81.0,40.3,30.0
female,30,141.0,52.0,24.0,110.0,40.7,161.0
male,60,180.0,79.0,4.0,87.0,38.9,18.0
male,24,180.0,81.0,18.0,93.0,40.4,68.0
female,26,158.0,61.0,13.0,97.0,40.3,66.0
male,68,184.0,93.0,21.0,95.0,41.0,135.0
male,21,178.0,74.0,16.0,90.0,40.3,48.0
female,29,177.0,69.0,23.0,106.0,40.6,138.0
male,54,188.0,87.0,21.0,104.0,40.3,147.0
male,31,185.0,87.0,9.0,94.0,39.4,39.0
male,32,192.0,90.0,13.0,94.0,40.3,58.0
female,27,173.0,68.0,26.0,97.0,40.8,131.0
male,32,173.0,78.0,8.0,94.0,39.6,34.0
female,40,162.0,60.0,14.0,91.0,39.9,66.0
male,20,183.0,85.0,13.0,89.0,40.3,40.0
female,20,142.0,48.0,19.0,91.0,40.1,86.0
female,33,163.0,60.0,16.0,105.0,40.0,98.0
male,69,186.0,86.0,8.0,89.0,39.8,43.0
male,31,173.0,73.0,30.0,106.0,41.0,177.0
male,57,193.0,97.0,8.0,85.0,39.4,36.0
female,32,160.0,58.0,22.0,102.0,40.6,128.0
female,29,161.0,61.0,9.0,87.0,39.4,37.0
female,67,186.0,84.0,3.0,83.0,38.3,12.0
male,61,174.0,81.0,25.0,94.0,40.7,142.0
male,76,188.0,90.0,29.0,102.0,40.7,227.0
female,69,176.0,73.0,1.0,80.0,37.7,4.0
female,36,166.0,65.0,17.0,100.0,40.8,94.0
female,41,154.0,51.0,5.0,87.0,39.4,22.0
female,69,156.0,61.0,27.0,106.0,40.7,185.0
female,65,186.0,79.0,7.0,77.0,39.2,24.0
male,46,195.0,96.0,29.0,107.0,40.6,210.0
male,62,194.0,89.0,2.0,83.0,38.4,9.0
female,43,157.0,61.0,7.0,88.0,39.1,31.0
male,54,171.0,69.0,25.0,111.0,41.1,192.0
male,42,174.0,81.0,9.0,93.0,39.7,42.0
female,73,158.0,60.0,17.0,97.0,40.3,101.0
female,20,175.0,73.0,25.0,99.0,40.5,126.0
male,26,194.0,90.0,5.0,84.0,39.2,13.0
female,79,161.0,62.0,15.0,94.0,39.6,86.0
male,24,191.0,89.0,3.0,73.0,38.5,3.0
female,76,155.0,55.0,7.0,86.0,39.6,34.0
female,25,157.0,58.0,1.0,82.0,37.7,4.0
female,71,151.0,56.0,18.0,106.0,40.4,125.0
female,44,163.0,65.0,23.0,99.0,40.6,129.0
female,74,158.0,62.0,12.0,93.0,39.7,66.0
female,56,174.0,69.0,5.0,85.0,39.1,21.0
male,44,178.0,83.0,6.0,84.0,39.4,20.0
male,43,182.0,89.0,24.0,108.0,40.6,171.0
male,39,165.0,69.0,15.0,99.0,40.3,77.0
male,23,188.0,92.0,6.0,89.0,39.2,20.0
male,23,195.0,97.0,3.0,83.0,38.5,8.0
male,56,179.0,87.0,20.0,107.0,40.4,151.0
male,22,181.0,83.0,8.0,86.0,39.5,21.0
female,68,175.0,75.0,10.0,85.0,39.9,44.0
male,73,167.0,68.0,13.0,93.0,39.9,76.0
female,68,175.0,69.0,8.0,97.0,40.1,46.0
male,62,194.0,101.0,17.0,100.0,40.2,120.0
female,20,160.0,60.0,24.0,100.0,40.7,128.0
female,69,149.0,55.0,15.0,95.0,40.2,86.0
female,30,170.0,67.0,7.0,81.0,39.5,24.0
female,44,168.0,68.0,12.0,82.0,39.6,45.0
male,38,192.0,98.0,4.0,90.0,38.9,17.0
female,27,165.0,62.0,22.0,93.0,40.3,103.0
male,62,187.0,94.0,27.0,108.0,40.7,220.0
male,54,199.0,98.0,7.0,88.0,39.6,34.0
female,64,169.0,72.0,19.0,98.0,40.6,109.0
female,56,166.0,67.0,20.0,101.0,40.8,120.0
male,35,190.0,86.0,8.0,93.0,39.5,35.0
female,29,167.0,66.0,25.0,104.0,40.4,146.0
female,66,175.0,77.0,10.0,90.0,39.9,49.0
female,44,164.0,60.0,19.0,104.0,40.6,118.0
female,31,161.0,62.0,9.0,93.0,39.4,43.0
female,23,162.0,61.0,15.0,90.0,40.1,65.0
female,44,173.0,71.0,25.0,103.0,40.5,148.0
male,23,206.0,109.0,17.0,100.0,40.5,91.0
male,63,193.0,93.0,28.0,111.0,41.0,241.0
female,27,166.0,58.0,20.0,93.0,40.5,95.0
male,60,203.0,103.0,6.0,88.0,39.3,31.0
female,60,160.0,61.0,27.0,109.0,40.5,189.0
male,25,189.0,90.0,21.0,102.0,40.5,113.0
